form,filing_date,report_date,accession_number,family,present,matched_concept_count,matched_concepts,source_url,source_sha256,coverage_denominator_policy,applicable,present_when_applicable
10-Q,2022-05-05,2022-03-31,0001501585-22-000013,note_goodwill_intangibles,True,7,us-gaap:AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife|us-gaap:AmortizationOfIntangibleAssets|us-gaap:FiniteLivedIntangibleAssetsAccumulatedAmortization|us-gaap:FiniteLivedIntangibleAssetsNet|us-gaap:Goodwill|us-gaap:GoodwillAcquiredDuringPeriod|us-gaap:IntangibleAssetsDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000013/hii-20220331.htm,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce,ANNUAL_10K_ONLY,False,False
10-Q,2022-05-05,2022-03-31,0001501585-22-000013,note_debt,True,3,us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000013/hii-20220331.htm,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-05-05,2022-03-31,0001501585-22-000013,note_income_taxes,True,3,us-gaap:EffectiveIncomeTaxRateContinuingOperations|us-gaap:EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate|us-gaap:IncomeTaxDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000013/hii-20220331.htm,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-05-05,2022-03-31,0001501585-22-000013,capital_structure,True,8,us-gaap:CashAndCashEquivalentsAtCarryingValue|us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease|us-gaap:LiabilitiesAndStockholdersEquity|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt|us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest|us-gaap:StockholdersEquityNoteDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000013/hii-20220331.htm,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-08-04,2022-06-30,0001501585-22-000026,statement_revenue_operating_income_tax,True,4,us-gaap:DeferredStateAndLocalIncomeTaxExpenseBenefit|us-gaap:IncomeTaxExpenseBenefit|us-gaap:OperatingIncomeLoss|us-gaap:Revenues,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000026/hii-20220630.htm,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-08-04,2022-06-30,0001501585-22-000026,statement_cash_flow_capex_depreciation,True,7,us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment|us-gaap:Depreciation|us-gaap:NetCashProvidedByUsedInFinancingActivities|us-gaap:NetCashProvidedByUsedInInvestingActivities|us-gaap:NetCashProvidedByUsedInOperatingActivities|us-gaap:PaymentsToAcquireBusinessesGross|us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000026/hii-20220630.htm,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-08-04,2022-06-30,0001501585-22-000026,statement_working_capital,True,3,us-gaap:AccountsPayableCurrent|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000026/hii-20220630.htm,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-08-04,2022-06-30,0001501585-22-000026,note_segments,True,2,us-gaap:ScheduleOfSegmentReportingInformationBySegmentTextBlock|us-gaap:SegmentReportingDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000026/hii-20220630.htm,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-08-04,2022-06-30,0001501585-22-000026,note_revenue_and_contracts,True,5,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset|us-gaap:RevenueFromContractWithCustomerTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000026/hii-20220630.htm,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-08-04,2022-06-30,0001501585-22-000026,note_contract_assets_liabilities,True,4,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000026/hii-20220630.htm,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-08-04,2022-06-30,0001501585-22-000026,note_remaining_performance_obligation,True,1,us-gaap:RevenueRemainingPerformanceObligation,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000026/hii-20220630.htm,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-08-04,2022-06-30,0001501585-22-000026,note_program_accounting,True,2,us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:StockRepurchaseProgramAuthorizedAmount1,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000026/hii-20220630.htm,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-08-04,2022-06-30,0001501585-22-000026,note_pension,True,8,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent|us-gaap:IncreaseDecreaseInPensionAndPostretirementObligations|us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax|us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax|us-gaap:PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrent|us-gaap:PensionAndOtherPostretirementBenefitContributions|us-gaap:PensionAndOtherPostretirementBenefitsDisclosureTextBlock|us-gaap:PensionContributions,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000026/hii-20220630.htm,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6,ANNUAL_10K_ONLY,False,False
10-Q,2022-08-04,2022-06-30,0001501585-22-000026,note_goodwill_intangibles,True,6,us-gaap:AmortizationOfIntangibleAssets|us-gaap:FiniteLivedIntangibleAssetsAccumulatedAmortization|us-gaap:FiniteLivedIntangibleAssetsNet|us-gaap:Goodwill|us-gaap:GoodwillAcquiredDuringPeriod|us-gaap:GoodwillPurchaseAccountingAdjustments,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000026/hii-20220630.htm,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6,ANNUAL_10K_ONLY,False,False
10-Q,2022-08-04,2022-06-30,0001501585-22-000026,note_debt,True,4,us-gaap:LongTermDebt|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000026/hii-20220630.htm,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-08-04,2022-06-30,0001501585-22-000026,note_income_taxes,True,3,us-gaap:EffectiveIncomeTaxRateContinuingOperations|us-gaap:EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate|us-gaap:IncomeTaxDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000026/hii-20220630.htm,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-08-04,2022-06-30,0001501585-22-000026,capital_structure,True,9,us-gaap:CashAndCashEquivalentsAtCarryingValue|us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease|us-gaap:LiabilitiesAndStockholdersEquity|us-gaap:LongTermDebt|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt|us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest|us-gaap:StockholdersEquityNoteDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000026/hii-20220630.htm,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-11-03,2022-09-30,0001501585-22-000034,statement_revenue_operating_income_tax,True,4,us-gaap:DeferredStateAndLocalIncomeTaxExpenseBenefit|us-gaap:IncomeTaxExpenseBenefit|us-gaap:OperatingIncomeLoss|us-gaap:Revenues,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000034/hii-20220930.htm,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-11-03,2022-09-30,0001501585-22-000034,statement_cash_flow_capex_depreciation,True,8,us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment|us-gaap:Depreciation|us-gaap:NetCashProvidedByUsedInFinancingActivities|us-gaap:NetCashProvidedByUsedInInvestingActivities|us-gaap:NetCashProvidedByUsedInOperatingActivities|us-gaap:PaymentsToAcquireBusinessesGross|us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired|us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000034/hii-20220930.htm,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-11-03,2022-09-30,0001501585-22-000034,statement_working_capital,True,3,us-gaap:AccountsPayableCurrent|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000034/hii-20220930.htm,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-11-03,2022-09-30,0001501585-22-000034,note_segments,True,2,us-gaap:ScheduleOfSegmentReportingInformationBySegmentTextBlock|us-gaap:SegmentReportingDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000034/hii-20220930.htm,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-11-03,2022-09-30,0001501585-22-000034,note_revenue_and_contracts,True,5,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset|us-gaap:RevenueFromContractWithCustomerTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000034/hii-20220930.htm,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-11-03,2022-09-30,0001501585-22-000034,note_contract_assets_liabilities,True,4,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000034/hii-20220930.htm,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-11-03,2022-09-30,0001501585-22-000034,note_remaining_performance_obligation,True,1,us-gaap:RevenueRemainingPerformanceObligation,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000034/hii-20220930.htm,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-11-03,2022-09-30,0001501585-22-000034,note_program_accounting,True,2,us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:StockRepurchaseProgramAuthorizedAmount1,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000034/hii-20220930.htm,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-11-03,2022-09-30,0001501585-22-000034,note_pension,True,9,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent|us-gaap:IncreaseDecreaseInPensionAndPostretirementObligations|us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax|us-gaap:OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax|us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax|us-gaap:PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrent|us-gaap:PensionAndOtherPostretirementBenefitContributions|us-gaap:PensionAndOtherPostretirementBenefitsDisclosureTextBlock|us-gaap:PensionContributions,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000034/hii-20220930.htm,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114,ANNUAL_10K_ONLY,False,False
10-Q,2022-11-03,2022-09-30,0001501585-22-000034,note_goodwill_intangibles,True,7,us-gaap:AmortizationOfIntangibleAssets|us-gaap:FiniteLivedIntangibleAssetsAccumulatedAmortization|us-gaap:FiniteLivedIntangibleAssetsNet|us-gaap:Goodwill|us-gaap:GoodwillAcquiredDuringPeriod|us-gaap:GoodwillDisclosureTextBlock|us-gaap:GoodwillPurchaseAccountingAdjustments,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000034/hii-20220930.htm,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114,ANNUAL_10K_ONLY,False,False
10-Q,2022-11-03,2022-09-30,0001501585-22-000034,note_debt,True,7,hii:LongTermDebtCurrentMaturitiesFairValue|us-gaap:LongTermDebt|us-gaap:LongTermDebtCurrent|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:ProceedsFromIssuanceOfLongTermDebt|us-gaap:RepaymentsOfLongTermDebt,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000034/hii-20220930.htm,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-11-03,2022-09-30,0001501585-22-000034,note_income_taxes,True,2,us-gaap:EffectiveIncomeTaxRateContinuingOperations|us-gaap:IncomeTaxDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000034/hii-20220930.htm,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114,ALL_PERIODIC_FILINGS,True,True
10-Q,2022-11-03,2022-09-30,0001501585-22-000034,capital_structure,True,11,hii:LongTermDebtCurrentMaturitiesFairValue|us-gaap:CashAndCashEquivalentsAtCarryingValue|us-gaap:LiabilitiesAndStockholdersEquity|us-gaap:LongTermDebt|us-gaap:LongTermDebtCurrent|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:ProceedsFromIssuanceOfLongTermDebt|us-gaap:RepaymentsOfLongTermDebt|us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest|us-gaap:StockholdersEquityNoteDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000034/hii-20220930.htm,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114,ALL_PERIODIC_FILINGS,True,True
10-K,2023-02-09,2022-12-31,0001501585-23-000010,statement_revenue_operating_income_tax,True,9,hii:AdvancePaymentsandBillingsinExcessofRevenuesPolicyTextBlock|us-gaap:DeferredFederalIncomeTaxExpenseBenefit|us-gaap:DeferredIncomeTaxExpenseBenefit|us-gaap:DeferredStateAndLocalIncomeTaxExpenseBenefit|us-gaap:IncomeTaxExpenseBenefit|us-gaap:IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate|us-gaap:OperatingIncomeLoss|us-gaap:Revenues|us-gaap:ScheduleOfComponentsOfIncomeTaxExpenseBenefitTableTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,ALL_PERIODIC_FILINGS,True,True
10-K,2023-02-09,2022-12-31,0001501585-23-000010,statement_cash_flow_capex_depreciation,True,10,us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment|us-gaap:Depreciation|us-gaap:DepreciationDepletionAndAmortization|us-gaap:NetCashProvidedByUsedInFinancingActivities|us-gaap:NetCashProvidedByUsedInInvestingActivities|us-gaap:NetCashProvidedByUsedInOperatingActivities|us-gaap:PaymentsToAcquireBusinessesGross|us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired|us-gaap:PaymentsToAcquireProductiveAssets|us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,ALL_PERIODIC_FILINGS,True,True
10-K,2023-02-09,2022-12-31,0001501585-23-000010,statement_working_capital,True,8,us-gaap:AccountsPayableCurrent|us-gaap:GovernmentContractorsInventoryPolicyPolicyTextBlock|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:InventoryDisclosureTextBlock|us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings|us-gaap:InventoryRawMaterialsNetOfReserves|us-gaap:InventoryWorkInProcessNetOfReserves|us-gaap:ScheduleOfInventoryCurrentTableTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,ALL_PERIODIC_FILINGS,True,True
10-K,2023-02-09,2022-12-31,0001501585-23-000010,note_segments,True,1,us-gaap:SegmentReportingDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,ALL_PERIODIC_FILINGS,True,True
10-K,2023-02-09,2022-12-31,0001501585-23-000010,note_revenue_and_contracts,True,5,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset|us-gaap:RevenueFromContractWithCustomerTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,ALL_PERIODIC_FILINGS,True,True
10-K,2023-02-09,2022-12-31,0001501585-23-000010,note_contract_assets_liabilities,True,4,us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,ALL_PERIODIC_FILINGS,True,True
10-K,2023-02-09,2022-12-31,0001501585-23-000010,note_remaining_performance_obligation,True,1,us-gaap:RevenueRemainingPerformanceObligation,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,ALL_PERIODIC_FILINGS,True,True
10-K,2023-02-09,2022-12-31,0001501585-23-000010,note_program_accounting,True,2,us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:StockRepurchaseProgramAuthorizedAmount1,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,ALL_PERIODIC_FILINGS,True,True
10-K,2023-02-09,2022-12-31,0001501585-23-000010,note_pension,True,20,hii:DeferredTaxAssetTaxDeferredExpenseCompensationAndBenefitsPensionAndPostretirementBenefits|hii:OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansOtherAdjustmentsBeforeTax|us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent|us-gaap:DefinedBenefitPlanPensionPlanWithProjectedBenefitObligationInExcessOfPlanAssetsPlanAssets|us-gaap:DefinedBenefitPlanPensionPlanWithProjectedBenefitObligationInExcessOfPlanAssetsProjectedBenefitObligation|us-gaap:DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation|us-gaap:IncreaseDecreaseInPensionAndPostretirementObligations|us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax|us-gaap:OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax|us-gaap:OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax|us-gaap:OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax|us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax|us-gaap:PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrent|us-gaap:PensionAndOtherPostretirementBenefitContributions|us-gaap:PensionAndOtherPostretirementBenefitsDisclosureTextBlock|us-gaap:PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities|us-gaap:PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesCurrentAndNoncurrent|us-gaap:PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent|us-gaap:PensionAndOtherPostretirementPlansPolicy|us-gaap:PensionContributions,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,ANNUAL_10K_ONLY,True,True
