form,filing_date,report_date,accession_number,concept,concept_local,value_usd,context_ref,start_date,end_date,instant,dimensions,dimension_count,source_url,source_sha256
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,686000000.0,c-57,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:ServiceMember|hii:MissionTechnologiesMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1095000000.0,c-5,2026-01-01,2026-03-31,False,us-gaap:ServiceMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,3000000.0,c-58,2026-01-01,2026-03-31,False,us-gaap:IntersegmentEliminationMember|hii:IngallsMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,36000000.0,c-59,2026-01-01,2026-03-31,False,us-gaap:IntersegmentEliminationMember|hii:MissionTechnologiesMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,-39000000.0,c-60,2026-01-01,2026-03-31,False,us-gaap:IntersegmentEliminationMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,725000000.0,c-61,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:IngallsMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1665000000.0,c-62,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:NewportNewsShipbuildingMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,748000000.0,c-63,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:MissionTechnologiesMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,-39000000.0,c-60,2026-01-01,2026-03-31,False,us-gaap:IntersegmentEliminationMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,3099000000.0,c-1,2026-01-01,2026-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,722000000.0,c-64,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:U.S.FederalGovernmentMember|hii:IngallsMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1665000000.0,c-65,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:U.S.FederalGovernmentMember|hii:NewportNewsShipbuildingMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,709000000.0,c-66,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:U.S.FederalGovernmentMember|hii:MissionTechnologiesMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,3096000000.0,c-67,2026-01-01,2026-03-31,False,hii:U.S.FederalGovernmentMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,3000000.0,c-68,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:CommercialMember|hii:MissionTechnologiesMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,3000000.0,c-69,2026-01-01,2026-03-31,False,hii:CommercialMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,3000000.0,c-58,2026-01-01,2026-03-31,False,us-gaap:IntersegmentEliminationMember|hii:IngallsMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,36000000.0,c-59,2026-01-01,2026-03-31,False,us-gaap:IntersegmentEliminationMember|hii:MissionTechnologiesMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,-39000000.0,c-60,2026-01-01,2026-03-31,False,us-gaap:IntersegmentEliminationMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,725000000.0,c-61,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:IngallsMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1665000000.0,c-62,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:NewportNewsShipbuildingMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,748000000.0,c-63,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:MissionTechnologiesMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,-39000000.0,c-60,2026-01-01,2026-03-31,False,us-gaap:IntersegmentEliminationMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,3099000000.0,c-1,2026-01-01,2026-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1000000.0,c-70,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:FixedPriceContractMember|hii:IngallsMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,103000000.0,c-71,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:FixedPriceContractMember|hii:MissionTechnologiesMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,104000000.0,c-72,2026-01-01,2026-03-31,False,us-gaap:FixedPriceContractMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,613000000.0,c-73,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:FixedpriceincentiveMember|hii:IngallsMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,744000000.0,c-74,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:FixedpriceincentiveMember|hii:NewportNewsShipbuildingMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1357000000.0,c-75,2026-01-01,2026-03-31,False,hii:FixedpriceincentiveMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,108000000.0,c-76,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:CosttypeMember|hii:IngallsMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,921000000.0,c-77,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:CosttypeMember|hii:NewportNewsShipbuildingMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,581000000.0,c-78,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:CosttypeMember|hii:MissionTechnologiesMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1610000000.0,c-79,2026-01-01,2026-03-31,False,hii:CosttypeMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,28000000.0,c-80,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:TimeAndMaterialsContractMember|hii:MissionTechnologiesMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,28000000.0,c-81,2026-01-01,2026-03-31,False,us-gaap:TimeAndMaterialsContractMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,3000000.0,c-58,2026-01-01,2026-03-31,False,us-gaap:IntersegmentEliminationMember|hii:IngallsMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,36000000.0,c-59,2026-01-01,2026-03-31,False,us-gaap:IntersegmentEliminationMember|hii:MissionTechnologiesMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,-39000000.0,c-60,2026-01-01,2026-03-31,False,us-gaap:IntersegmentEliminationMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,725000000.0,c-61,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:IngallsMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1665000000.0,c-62,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:NewportNewsShipbuildingMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,748000000.0,c-63,2026-01-01,2026-03-31,False,us-gaap:OperatingSegmentsMember|hii:MissionTechnologiesMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,-39000000.0,c-60,2026-01-01,2026-03-31,False,us-gaap:IntersegmentEliminationMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,3099000000.0,c-1,2026-01-01,2026-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,526000000.0,c-82,2025-01-01,2025-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:ProductMember|hii:IngallsMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1160000000.0,c-83,2025-01-01,2025-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:ProductMember|hii:NewportNewsShipbuildingMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,27000000.0,c-84,2025-01-01,2025-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:ProductMember|hii:MissionTechnologiesMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1713000000.0,c-4,2025-01-01,2025-03-31,False,us-gaap:ProductMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,107000000.0,c-85,2025-01-01,2025-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:ServiceMember|hii:IngallsMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,236000000.0,c-86,2025-01-01,2025-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:ServiceMember|hii:NewportNewsShipbuildingMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,678000000.0,c-87,2025-01-01,2025-03-31,False,us-gaap:OperatingSegmentsMember|us-gaap:ServiceMember|hii:MissionTechnologiesMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1021000000.0,c-6,2025-01-01,2025-03-31,False,us-gaap:ServiceMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,4000000.0,c-88,2025-01-01,2025-03-31,False,us-gaap:IntersegmentEliminationMember|hii:IngallsMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,30000000.0,c-89,2025-01-01,2025-03-31,False,us-gaap:IntersegmentEliminationMember|hii:MissionTechnologiesMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,-34000000.0,c-90,2025-01-01,2025-03-31,False,us-gaap:IntersegmentEliminationMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,637000000.0,c-91,2025-01-01,2025-03-31,False,us-gaap:OperatingSegmentsMember|hii:IngallsMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1396000000.0,c-92,2025-01-01,2025-03-31,False,us-gaap:OperatingSegmentsMember|hii:NewportNewsShipbuildingMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,735000000.0,c-93,2025-01-01,2025-03-31,False,us-gaap:OperatingSegmentsMember|hii:MissionTechnologiesMember,2,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,-34000000.0,c-90,2025-01-01,2025-03-31,False,us-gaap:IntersegmentEliminationMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,2734000000.0,c-7,2025-01-01,2025-03-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,633000000.0,c-94,2025-01-01,2025-03-31,False,us-gaap:OperatingSegmentsMember|hii:U.S.FederalGovernmentMember|hii:IngallsMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,1396000000.0,c-95,2025-01-01,2025-03-31,False,us-gaap:OperatingSegmentsMember|hii:U.S.FederalGovernmentMember|hii:NewportNewsShipbuildingMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,701000000.0,c-96,2025-01-01,2025-03-31,False,us-gaap:OperatingSegmentsMember|hii:U.S.FederalGovernmentMember|hii:MissionTechnologiesMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,2730000000.0,c-97,2025-01-01,2025-03-31,False,hii:U.S.FederalGovernmentMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,4000000.0,c-98,2025-01-01,2025-03-31,False,us-gaap:OperatingSegmentsMember|hii:CommercialMember|hii:MissionTechnologiesMember,3,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
10-Q,2026-05-05,2026-03-31,0001501585-26-000029,us-gaap:Revenues,Revenues,4000000.0,c-99,2025-01-01,2025-03-31,False,hii:CommercialMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000029/hii-20260331.htm,517eb40c506fdafa020e4e4f8f7b4c2524632345fbe735b0b85c3c2d4653b85a
