experiment,ticker,scenario,scenario_weight,enterprise_value_usd,pv_explicit_fcff_usd,pv_terminal_value_usd,fair_value,market_price,weighted_ev,weighted_explicit,weighted_terminal,weighted_fair_value
COMBINED_LONG_RUN_NORMALIZATION,DVN,BASE,0.6,46500974068.671814,11156314142.229221,35344659926.44259,64.17440307156713,49.09999847412109,27900584441.203087,6693788485.337533,21206795955.86555,38.50464184294027
COMBINED_LONG_RUN_NORMALIZATION,DVN,BULL,0.2,65221406432.62084,12217865489.715797,53003540942.905045,94.30062187418868,49.09999847412109,13044281286.52417,2443573097.9431596,10600708188.581009,18.860124374837735
COMBINED_LONG_RUN_NORMALIZATION,EOG,BEAR,0.2,26226263054.25171,8853144713.635649,17373118340.616062,41.57543542448188,153.0500030517578,5245252610.850342,1770628942.72713,3474623668.123213,8.315087084896376
COMBINED_LONG_RUN_NORMALIZATION,EOG,BASE,0.6,46446142008.864296,12986208003.89841,33459934004.965885,79.53787606695477,153.0500030517578,27867685205.318577,7791724802.3390465,20075960402.97953,47.72272564017286
COMBINED_LONG_RUN_NORMALIZATION,EOG,BULL,0.2,68840464677.04391,13748345255.16991,55092119421.874,121.58279369121274,153.0500030517578,13768092935.408783,2749669051.0339823,11018423884.374802,24.31655873824255
COMBINED_LONG_RUN_NORMALIZATION,EQT,BEAR,0.2,-31889047714.02091,-24345921535.848476,-7543126178.172431,-65.90668051317697,53.720001220703125,-6377809542.804182,-4869184307.169696,-1508625235.6344862,-13.181336102635393
COMBINED_LONG_RUN_NORMALIZATION,EQT,BASE,0.6,-15349443758.70929,-5896418586.85622,-9453025171.85307,-39.46353790014883,53.720001220703125,-9209666255.225573,-3537851152.113732,-5671815103.111841,-23.678122740089297
COMBINED_LONG_RUN_NORMALIZATION,EQT,BULL,0.2,-25812454820.03974,-3891622463.401987,-21920832356.637753,-56.191562005441824,53.720001220703125,-5162490964.007949,-778324492.6803975,-4384166471.327551,-11.238312401088365
COMBINED_LONG_RUN_NORMALIZATION,FANG,BEAR,0.2,34853515827.219536,2026411912.5506372,32827103914.668896,53.18808597668078,210.72000122070312,6970703165.443908,405282382.5101275,6565420782.93378,10.637617195336157
COMBINED_LONG_RUN_NORMALIZATION,FANG,BASE,0.6,109364304304.32364,13935926938.466133,95428377365.85751,318.05572384416524,210.72000122070312,65618582582.59418,8361556163.0796795,57257026419.5145,190.83343430649913
COMBINED_LONG_RUN_NORMALIZATION,FANG,BULL,0.2,157252145810.2912,19939139502.784466,137313006307.50674,488.2852935682283,210.72000122070312,31450429162.058243,3987827900.5568933,27462601261.50135,97.65705871364567
COMBINED_LONG_RUN_NORMALIZATION,MGY,BEAR,0.2,2912723511.478998,1208521786.806456,1704201724.6725419,14.29404379737539,28.13999938964844,582544702.2957996,241704357.36129123,340840344.9345084,2.858808759475078
COMBINED_LONG_RUN_NORMALIZATION,MGY,BASE,0.6,6005741568.204301,1798130654.7044878,4207610913.499813,31.01776926931518,28.13999938964844,3603444940.9225802,1078878392.8226926,2524566548.099888,18.610661561589108
COMBINED_LONG_RUN_NORMALIZATION,MGY,BULL,0.2,10429545539.590754,2116688160.5935695,8312857378.997185,54.936958165830106,28.13999938964844,2085909107.918151,423337632.1187139,1662571475.799437,10.987391633166022
COMBINED_LONG_RUN_NORMALIZATION,MTDR,BEAR,0.2,-285199451.3067427,324765858.7189271,-609965310.0256698,-32.62951605281611,58.380001068115234,-57039890.261348546,64953171.74378542,-121993062.00513397,-6.5259032105632215
COMBINED_LONG_RUN_NORMALIZATION,MTDR,BASE,0.6,19624381980.65518,4110218075.2322655,15514163905.422918,127.70117889229633,58.380001068115234,11774629188.393108,2466130845.139359,9308498343.25375,76.62070733537779
COMBINED_LONG_RUN_NORMALIZATION,MTDR,BULL,0.2,30144507625.757618,5077804342.957555,25066703282.800064,212.4191354878792,58.380001068115234,6028901525.151524,1015560868.591511,5013340656.560013,42.48382709757584
COMBINED_LONG_RUN_NORMALIZATION,NOG,BEAR,0.2,-1862226665.3749652,577996743.4658242,-2440223408.8407893,-41.3712752191407,27.34000015258789,-372445333.0749931,115599348.69316486,-488044681.7681579,-8.27425504382814
COMBINED_LONG_RUN_NORMALIZATION,NOG,BASE,0.6,6495249974.395247,1133179164.2896154,5362070810.105632,37.62851609388103,27.34000015258789,3897149984.6371484,679907498.5737692,3217242486.063379,22.57710965632862
COMBINED_LONG_RUN_NORMALIZATION,NOG,BULL,0.2,12888458896.313187,2293340558.7834616,10595118337.529726,98.06089208745036,27.34000015258789,2577691779.2626376,458668111.75669235,2119023667.5059452,19.61217841749007
COMBINED_LONG_RUN_NORMALIZATION,OVV,BEAR,0.2,6704656833.539771,4425350635.0912895,2279306198.4484816,1.1730783384683174,66.82,1340931366.7079544,885070127.018258,455861239.6896963,0.2346156676936635
COMBINED_LONG_RUN_NORMALIZATION,OVV,BASE,0.6,13250306924.48531,5695122168.795719,7555184755.689591,24.46566490623626,66.82,7950184154.691185,3417073301.2774315,4533110853.413754,14.679398943741756
COMBINED_LONG_RUN_NORMALIZATION,OVV,BULL,0.2,17826098631.155617,5259809893.463627,12566288737.691988,40.74854330071772,66.82,3565219726.2311234,1051961978.6927254,2513257747.538398,8.149708660143544
COMBINED_LONG_RUN_NORMALIZATION,PR,BEAR,0.2,-212673694.57045922,1314164.9512222484,-213987859.52168146,-4.285578156092967,23.75,-42534738.91409185,262832.9902444497,-42797571.904336296,-0.8571156312185935
COMBINED_LONG_RUN_NORMALIZATION,PR,BASE,0.6,18045937906.29896,1743532303.2303996,16302405603.068563,17.52126596065151,23.75,10827562743.779377,1046119381.9382397,9781443361.841137,10.512759576390907
COMBINED_LONG_RUN_NORMALIZATION,PR,BULL,0.2,25737811722.921543,2819085804.972218,22918725917.949326,26.707917002441018,23.75,5147562344.584309,563817160.9944437,4583745183.589866,5.341583400488204
COMBINED_LONG_RUN_NORMALIZATION,RRC,BEAR,0.2,-9497078267.03286,-7160587873.9927845,-2336490393.0400763,-43.7823052238609,41.060001373291016,-1899415653.406572,-1432117574.798557,-467298078.6080153,-8.75646104477218
COMBINED_LONG_RUN_NORMALIZATION,RRC,BASE,0.6,8953902363.225206,3385217418.459341,5568684944.765865,34.52515780332802,41.060001373291016,5372341417.935123,2031130451.0756044,3341210966.859519,20.715094681996813
COMBINED_LONG_RUN_NORMALIZATION,RRC,BULL,0.2,11959929280.960173,3146056372.969972,8813872907.9902,47.28298062241649,41.060001373291016,2391985856.1920347,629211274.5939945,1762774581.59804,9.456596124483298
COMBINED_LONG_RUN_NORMALIZATION,SM,BEAR,0.2,3927744220.8212233,551067220.0173343,3376677000.803889,11.69780778424832,37.20000076293945,785548844.1642447,110213444.00346687,675335400.1607778,2.3395615568496644
COMBINED_LONG_RUN_NORMALIZATION,SM,BASE,0.6,18102869834.096416,3325782906.036223,14777086928.060194,70.8227396572898,37.20000076293945,10861721900.45785,1995469743.6217337,8866252156.836117,42.49364379437388
COMBINED_LONG_RUN_NORMALIZATION,SM,BULL,0.2,24115352817.49357,4266508784.1455774,19848844033.347992,95.90101102359495,37.20000076293945,4823070563.4987135,853301756.8291155,3969768806.6695986,19.18020220471899
