ticker,subindustry,scenario,forecast_year,revenue_usd,growth_pct,operating_margin_pct,ebit_usd,nopat_usd,forecast_normalized_roic_pct,reinvestment_rate_pct,reinvestment_usd,fcff_usd,fundamental_growth_reconstructed_pct,reinvestment_plausibility_status,wacc_pct,discount_factor,pv_fcff_usd,terminal_reinvestment_rate_pct,terminal_fcff_usd,terminal_value_usd,pv_terminal_value_usd
WMB,midstream,BULL,3,14756059331.556269,5.730551084805043,34.01403672213361,5019131439.7753725,3959729994.0096364,8.326743699312928,68.82103366863439,2725127112.3643866,1234602881.6452498,5.730551084805042,WITHIN_REFERENCE_RANGE,5.134673098095728,1.1620850282677164,1062403224.9048363,,,,
WMB,midstream,BULL,4,15363311832.250208,4.115275542402522,34.01403672213361,5225682528.357484,4122683793.9982915,8.326743699312928,49.42238756240436,2037528762.642272,2085155031.3560195,4.115275542402522,WITHIN_REFERENCE_RANGE,5.134673098095728,1.2217542955911769,1706689339.158054,,,,
WMB,midstream,BULL,5,15747394628.056461,2.5,34.01403672213361,5356324591.566421,4225750888.8482485,8.326743699312928,30.023741456174335,1268728521.4497871,2957022367.3984613,2.5,WITHIN_REFERENCE_RANGE,5.134673098095728,1.2844873847317257,2302103082.169278,30.023741456174335,3030947926.5834227,115040758899.99832,89561610543.98007
XOM,integrated,BEAR,1,341890773894.8786,2.287169897284816,11.553858262047745,39501575426.832405,25676024027.441063,10.233962587831419,22.348820192135058,5738288442.382197,19937735585.058865,2.287169897284816,WITHIN_REFERENCE_RANGE,8.163191622589194,1.0816319162258918,18433013380.95408,,,,
XOM,integrated,BEAR,2,348610217976.2041,1.9653774229636118,11.553858262047745,40277930471.98631,26180654806.791103,10.233962587831419,19.204461674508387,5027853818.505536,21152800988.28557,1.9653774229636116,WITHIN_REFERENCE_RANGE,8.163191622589194,1.1699276021984948,18080435873.58382,,,,
XOM,integrated,BEAR,3,354339923048.29047,1.643584948642408,11.553858262047745,40939932474.84853,26610956108.651546,10.233962587831419,16.06010315688172,4273747002.081956,22337209106.56959,1.643584948642408,WITHIN_REFERENCE_RANGE,8.163191622589194,1.2654310342115207,17651858143.725483,,,,
XOM,integrated,BEAR,4,359023561484.6583,1.321792474321204,11.553858262047745,41481073421.29326,26962697723.84062,10.233962587831419,12.91574463925505,3482433185.865488,23480264537.97513,1.321792474321204,WITHIN_REFERENCE_RANGE,8.163191622589194,1.3687305943859192,17154774383.128,,,,
XOM,integrated,BEAR,5,362613797099.5049,1.0,11.553858262047745,41895884155.506195,27232324701.07903,10.233962587831419,9.771386121628382,2660975596.4380136,24571349104.641014,1.0,WITHIN_REFERENCE_RANGE,8.163191622589194,1.4804626956026457,16597074129.340935,9.771386121628382,24817062595.687424,346452585708.1161,234016423876.91986
XOM,integrated,BASE,1,345958403494.4288,3.5041267492890857,14.29580533887938,49457539917.05842,32147400946.087975,13.764362164705787,25.457966793944692,8184074657.971338,23963326288.11664,3.5041267492890857,WITHIN_REFERENCE_RANGE,6.663191622589194,1.066631916225892,22466350315.96192,,,,
XOM,integrated,BASE,2,356780311230.5972,3.1280950619668144,14.29580533887938,51004618780.97418,33153002207.63322,13.764362164705787,22.72604443660886,7534366013.776643,25618636193.85658,3.128095061966814,WITHIN_REFERENCE_RANGE,6.663191622589194,1.1377036447117181,22517846640.41229,,,,
XOM,integrated,BASE,3,366599131503.91736,2.7520633746445426,14.29580533887938,52408298213.82245,34065393838.984592,13.764362164705787,19.994122079273026,6811076430.951732,27254317408.03286,2.752063374644542,WITHIN_REFERENCE_RANGE,6.663191622589194,1.2135110186560412,22459060518.640293,,,,
XOM,integrated,BASE,4,375309643033.8987,2.3760316873222713,14.29580533887938,53653535986.16923,34874798391.01,13.764362164705787,17.2621997219372,6020157350.879087,28854641040.130913,2.3760316873222713,WITHIN_REFERENCE_RANGE,6.663191622589194,1.2943695831903275,22292428232.909157,,,,
XOM,integrated,BASE,5,382815835894.57666,2.0,14.29580533887938,54726606705.89262,35572294358.8302,13.764362164705787,14.530277364601368,5168753035.290474,30403541323.539726,1.9999999999999998,WITHIN_REFERENCE_RANGE,6.663191622589194,1.3806159088228078,22021723152.142673,14.530277364601368,31011612150.01052,665029762015.0469,481690640941.6138
XOM,integrated,BULL,1,378410081994.9864,13.213047275056816,17.58498119219652,66543341748.19378,43253172136.32596,21.049837330939255,62.7703058571201,27150148442.878452,16103023693.447506,13.213047275056818,WITHIN_REFERENCE_RANGE,5.663191622589194,1.056631916225892,15239955793.654943,,,,
XOM,integrated,BULL,2,418274772278.13916,10.534785456292612,17.58498119219652,73553540036.8136,47809801023.92884,21.049837330939255,50.046873477774966,23927310628.421627,23882490395.507214,10.534785456292612,WITHIN_REFERENCE_RANGE,5.663191622589194,1.1164710063872003,21391052932.74816,,,,
XOM,integrated,BULL,3,451136628631.98926,7.856523637528408,17.58498119219652,79332291296.04477,51565989342.4291,21.049837330939255,37.32344109842984,19246201659.044132,32319787683.384968,7.856523637528409,WITHIN_REFERENCE_RANGE,5.663191622589194,1.1796988988895574,27396641391.97499,,,,
XOM,integrated,BULL,4,474497664422.8996,5.178261818764204,17.58498119219652,83440325046.17865,54236211280.01612,21.049837330939255,24.600008719084705,13342112703.78517,40894098576.23095,5.178261818764204,WITHIN_REFERENCE_RANGE,5.663191622589194,1.2465075081032477,32806941242.141083,,,,
XOM,integrated,BULL,5,486360106033.47205,2.5,17.58498119219652,85526333172.3331,55592116562.01652,21.049837330939255,11.876576339739575,6602440162.3649,48989676399.65162,2.5,WITHIN_REFERENCE_RANGE,5.663191622589194,1.3170996168770963,37195118555.88296,11.876576339739575,50214418309.64291,1587460524081.0696,1205269900423.3342
