as_of_date,ticker,target_period,provider,metric,value,source_path,source_hash,created_at
2026-07-31,XOM,2005Q4,FMP,REVENUE_USD,83892654545.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2005Q3,FMP,REVENUE_USD,101127863636.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2005Q2,FMP,REVENUE_USD,87326243902.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2005Q1,FMP,REVENUE_USD,82930434782.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2004Q4,FMP,REVENUE_USD,66766353846.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2004Q3,FMP,REVENUE_USD,67836437500.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2004Q2,FMP,REVENUE_USD,69220000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2004Q1,FMP,REVENUE_USD,59692771084.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2003Q4,FMP,REVENUE_USD,54580965517.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2003Q3,FMP,REVENUE_USD,66238545454.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2003Q2,FMP,REVENUE_USD,51040178571.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2003Q1,FMP,REVENUE_USD,62868857142.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2002Q4,FMP,REVENUE_USD,49177919999.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2002Q3,FMP,REVENUE_USD,51985045454.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2002Q2,FMP,REVENUE_USD,58941333333.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2002Q1,FMP,REVENUE_USD,54957419354.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2001Q4,FMP,REVENUE_USD,44207076923.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2001Q3,FMP,REVENUE_USD,54327750000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2001Q2,FMP,REVENUE_USD,55961953125.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2001Q1,FMP,REVENUE_USD,101543027027.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2000Q4,FMP,REVENUE_USD,68530016129.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2000Q3,FMP,REVENUE_USD,42415819672.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2000Q2,FMP,REVENUE_USD,49349288135.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,2000Q1,FMP,REVENUE_USD,48833583333.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,1999Q4,FMP,REVENUE_USD,81391236842.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,1999Q3,FMP,REVENUE_USD,46853225806.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,1999Q2,FMP,REVENUE_USD,45854640000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,1999Q1,FMP,REVENUE_USD,36399416666.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,1998Q4,FMP,REVENUE_USD,23298600000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,1998Q3,FMP,REVENUE_USD,40785000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,1998Q2,FMP,REVENUE_USD,40563393939.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,1998Q1,FMP,REVENUE_USD,38223157894.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,1997Q4,FMP,REVENUE_USD,29581297296.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,1997Q3,FMP,REVENUE_USD,45718513513.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,1997Q2,FMP,REVENUE_USD,43794625000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,1997Q1,FMP,REVENUE_USD,47201250000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,XOM,1996Q4,FMP,REVENUE_USD,29081631578.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=XOM.json,bcd3e56dd0f44298a668fc4848d815f4833bf0b49de3f2a2cce71e3033a7c36c,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2030Q4,FMP,REVENUE_USD,66019076337.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2030Q3,FMP,REVENUE_USD,64889037456.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2030Q2,FMP,REVENUE_USD,63778341286.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2030Q1,FMP,REVENUE_USD,62686656740.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2029Q4,FMP,REVENUE_USD,61613658399.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2029Q3,FMP,REVENUE_USD,60559026413.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2029Q2,FMP,REVENUE_USD,59522446409.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2029Q1,FMP,REVENUE_USD,58503609393.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2028Q4,FMP,REVENUE_USD,52416732451.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2028Q3,FMP,REVENUE_USD,52351333905.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2028Q2,FMP,REVENUE_USD,52234003217.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2028Q1,FMP,REVENUE_USD,52261526610.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2027Q4,FMP,REVENUE_USD,51313038527.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2027Q3,FMP,REVENUE_USD,51149616254.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2027Q2,FMP,REVENUE_USD,51132848443.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2027Q1,FMP,REVENUE_USD,49755813640.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2026Q4,FMP,REVENUE_USD,53157452179.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2026Q3,FMP,REVENUE_USD,54969196190.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2026Q2,FMP,REVENUE_USD,62720794781.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2026Q1,FMP,REVENUE_USD,51861202324.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2025Q4,FMP,REVENUE_USD,46790705971.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2025Q3,FMP,REVENUE_USD,48944756181.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2025Q2,FMP,REVENUE_USD,43865127937.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2025Q1,FMP,REVENUE_USD,48249315794.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2024Q4,FMP,REVENUE_USD,46599277088.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2024Q3,FMP,REVENUE_USD,48862710294.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2024Q2,FMP,REVENUE_USD,50770336301.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2024Q1,FMP,REVENUE_USD,48418607624.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2023Q4,FMP,REVENUE_USD,50926065643.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2023Q3,FMP,REVENUE_USD,52516504580.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2023Q2,FMP,REVENUE_USD,46729042475.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2023Q1,FMP,REVENUE_USD,48603891196.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2022Q4,FMP,REVENUE_USD,52675239250.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2022Q3,FMP,REVENUE_USD,60263093143.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2022Q2,FMP,REVENUE_USD,58658000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2022Q1,FMP,REVENUE_USD,47947333333.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2021Q4,FMP,REVENUE_USD,45336889125.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2021Q3,FMP,REVENUE_USD,39974094286.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2021Q2,FMP,REVENUE_USD,36327372000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
2026-07-31,CVX,2021Q1,FMP,REVENUE_USD,32541905429.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CVX.json,5ca31114f72b277ffe9121582c7f8b242d3fc3bd3be59f0764cbf405c1b6d25f,2026-09-02T16:40:54+00:00
